,tag_name
10562,ADJ
10563,ADP
10564,NUM
10565,NOUN
10566,ADP
10567,PART
10568,ADP
10569,VERB
10570,ADJ
10571,ADP
10572,NOUN
10573,CCONJ
10574,NOUN
10575,PUNCT
10576,VERB
10577,NOUN
10578,ADV
10579,ADP
10580,NOUN
10581,ADJ
10582,ADP
10583,PROPN
10584,PROPN
10585,PART
10586,PRON
10587,PART
10588,AUX
10589,PART
10590,VERB
10591,ADV
10592,PUNCT
10593,PART
10594,PRON
10595,NOUN
10596,NOUN
10597,ADP
10598,NOUN
10599,NOUN
10600,ADP
10601,AUX
10602,VERB
10603,NOUN
10604,NOUN
10605,ADJ
10606,CCONJ
10607,ADJ
10608,ADP
10609,DET
10610,NOUN
10611,PROPN
10612,ADJ
10613,ADP
10614,VERB
10615,ADV
10616,NOUN
10617,ADV
10618,PROPN
10619,ADP
10620,NOUN
10621,PROPN
10622,PUNCT
10623,VERB
10624,DET
10625,NOUN
10626,NOUN
10627,ADJ
10628,ADV
10629,ADP
10630,NOUN
10631,PUNCT
10632,ADP
10633,NOUN
10634,ADJ
10635,PUNCT
10636,VERB
10637,ADP
10638,NOUN
10639,NOUN
10640,CCONJ
10641,NOUN
10642,CCONJ
10643,PART
10644,PRON
10645,ADP
10646,NOUN
10647,NOUN
10648,NOUN
10649,ADJ
10650,ADP
10651,PROPN
10652,PROPN
10653,PUNCT
10654,PART
10655,PART
10656,VERB
10657,NOUN
10658,VERB
10659,SCONJ
10660,PRON
10661,PART
10662,PART
10663,VERB
10664,ADP
10665,NOUN
10666,ADP
10667,NOUN
10668,ADJ
10669,PUNCT
10670,CCONJ
10671,PART
10672,VERB
10673,NOUN
10674,ADP
10675,NOUN
10676,NOUN
10677,CCONJ
10678,PART
10679,VERB
10680,NOUN
10681,ADP
10682,ADP
10683,NOUN
10684,PUNCT
10685,PART
10686,PRON
10687,VERB
10688,ADP
10689,NOUN
10690,PROPN
10691,ADP
10692,DET
10693,NOUN
10694,ADV
10695,NUM
10696,PUNCT
10697,VERB
10698,SCONJ
10699,DET
10700,NOUN
10701,NOUN
10702,ADJ
10703,VERB
10704,ADV
10705,NUM
10706,PUNCT
10707,X
10708,PART
10709,VERB
10710,PUNCT
10711,PROPN
10712,PROPN
10713,PUNCT
10714,PUNCT
10715,PROPN
10716,PROPN
10717,PUNCT
10718,ADP
10719,NOUN
10720,PRON
10721,CCONJ
10722,NOUN
10723,PRON
10724,ADP
10725,NOUN
10726,CCONJ
10727,NOUN
10728,ADP
10729,NOUN
10730,PUNCT
10731,ADV
10732,NUM
10733,PUNCT
10734,VERB
10735,PROPN
10736,ADP
10737,NOUN
10738,ADP
10739,NOUN
10740,PROPN
10741,ADP
10742,NOUN
10743,NOUN
10744,NOUN
10745,NOUN
10746,ADP
10747,PROPN
10748,ADJ
10749,ADJ
10750,ADP
10751,NOUN
10752,PUNCT
10753,ADP
10754,NOUN
10755,NOUN
10756,ADJ
10757,PUNCT
10758,NOUN
10759,PROPN
10760,NOUN
10761,ADP
10762,NOUN
10763,CCONJ
10764,VERB
10765,NOUN
10766,ADJ
10767,ADP
10768,NOUN
10769,NOUN
10770,ADP
10771,NOUN
10772,PUNCT
10773,VERB
10774,NOUN
10775,ADP
10776,NOUN
10777,ADP
10778,NOUN
10779,ADP
10780,VERB
10781,ADP
10782,NOUN
10783,ADP
10784,NOUN
10785,PROPN
10786,ADJ
10787,ADP
10788,NOUN
10789,NOUN
10790,NUM
10791,PUNCT
10792,VERB
10793,NOUN
10794,ADP
10795,NOUN
10796,ADP
10797,NOUN
10798,ADJ
10799,ADP
10800,NOUN
10801,NOUN
10802,NOUN
10803,PRON
10804,ADP
10805,NOUN
10806,PUNCT
10807,ADP
10808,VERB
10809,ADP
10810,NOUN
10811,ADP
10812,NOUN
10813,ADJ
10814,PART
10815,ADJ
10816,PART
10817,PRON
10818,VERB
10819,ADP
10820,NOUN
10821,PROPN
10822,PROPN
10823,PUNCT
10824,NOUN
10825,NOUN
10826,ADV
10827,PUNCT
10828,ADV
10829,ADP
10830,NOUN
10831,PROPN
10832,PUNCT
10833,ADP
10834,AUX
10835,ADP
10836,NOUN
10837,ADJ
10838,NOUN
10839,ADP
10840,NOUN
10841,ADP
10842,PROPN
10843,PUNCT
10844,VERB
10845,SCONJ
10846,PROPN
10847,VERB
10848,NOUN
10849,PRON
10850,ADP
10851,NOUN
10852,PRON
10853,CCONJ
10854,VERB
10855,ADP
10856,VERB
10857,ADP
10858,PROPN
10859,DET
10860,NOUN
10861,PUNCT
10862,ADP
10863,ADP
10864,DET
10865,NOUN
10866,AUX
10867,PROPN
10868,VERB
10869,NOUN
10870,PRON
10871,PUNCT
10872,VERB
10873,SCONJ
10874,PRON
10875,PART
10876,VERB
10877,ADP
10878,VERB
10879,PROPN
10880,PROPN
10881,CCONJ
10882,NOUN
10883,ADP
10884,ADP
10885,PRON
10886,CCONJ
10887,AUX
10888,NOUN
10889,PRON
10890,ADJ
10891,ADJ
10892,ADV
10893,PUNCT
10894,ADP
10895,AUX
10896,VERB
10897,NOUN
10898,ADP
10899,NOUN
10900,NOUN
10901,PRON
10902,ADV
10903,ADP
10904,PRON
10905,AUX
10906,VERB
10907,NOUN
10908,PRON
10909,PUNCT
10910,AUX
10911,NOUN
10912,VERB
10913,ADP
10914,NOUN
10915,NOUN
10916,ADJ
10917,ADP
10918,NOUN
10919,ADJ
10920,PUNCT
10921,CCONJ
10922,AUX
10923,VERB
10924,ADP
10925,DET
10926,NOUN
10927,NOUN
10928,CCONJ
10929,NOUN
10930,PRON
10931,AUX
10932,VERB
10933,ADJ
10934,PUNCT
10935,VERB
10936,PRON
10937,ADP
10938,NOUN
10939,ADP
10940,PROPN
10941,ADJ
10942,PUNCT
10943,AUX
10944,NOUN
10945,ADJ
10946,ADJ
10947,ADP
10948,NOUN
10949,NOUN
10950,ADP
10951,NOUN
10952,ADP
10953,NUM
10954,NOUN
10955,ADJ
10956,ADJ
10957,PUNCT
10958,VERB
10959,ADP
10960,NOUN
10961,NOUN
10962,NOUN
10963,PUNCT
10964,VERB
10965,ADP
10966,NOUN
10967,CCONJ
10968,NOUN
10969,PUNCT
10970,VERB
10971,NOUN
10972,ADJ
10973,PRON
10974,NUM
10975,NOUN
10976,PUNCT
10977,ADP
10978,NOUN
10979,NOUN
10980,ADP
10981,NOUN
10982,NOUN
10983,ADP
10984,NOUN
10985,PUNCT
10986,CCONJ
10987,NOUN
10988,ADJ
10989,ADJ
10990,ADJ
10991,NOUN
10992,PUNCT
10993,PART
10994,VERB
10995,VERB
10996,ADJ
10997,ADP
10998,PRON
10999,NOUN
11000,ADJ
11001,NOUN
11002,NOUN
11003,PUNCT
11004,ADP
11005,ADV
11006,AUX
11007,VERB
11008,PUNCT
11009,NOUN
11010,NOUN
11011,PUNCT
11012,ADJ
11013,ADP
11014,PROPN
11015,ADJ
11016,ADJ
11017,ADV
11018,ADV
11019,NUM
11020,ADP
11021,NOUN
11022,PUNCT
11023,VERB
11024,NOUN
11025,ADJ
11026,ADP
11027,NOUN
11028,NOUN
11029,ADP
11030,NOUN
11031,SCONJ
11032,PRON
11033,VERB
11034,ADP
11035,NOUN
11036,NOUN
11037,VERB
11038,ADP
11039,PRON
11040,NOUN
11041,ADJ
11042,PROPN
11043,ADJ
11044,PUNCT
11045,ADJ
11046,NOUN
11047,ADJ
11048,ADJ
11049,ADP
11050,NOUN
11051,ADJ
11052,ADP
11053,PROPN
11054,PROPN
11055,ADP
11056,PROPN
11057,ADP
11058,NOUN
11059,VERB
11060,ADP
11061,NOUN
11062,PRON
11063,VERB
11064,PUNCT
11065,VERB
11066,NOUN
11067,PROPN
11068,PROPN
11069,PUNCT
11070,PRON
11071,VERB
11072,ADP
11073,NOUN
11074,ADJ
11075,NUM
11076,ADP
11077,NOUN
11078,PUNCT
11079,NUM
11080,NOUN
11081,ADP
11082,NOUN
11083,PROPN
11084,PROPN
11085,VERB
11086,ADP
11087,NOUN
11088,ADP
11089,NOUN
11090,ADJ
11091,PUNCT
11092,VERB
11093,ADP
11094,NOUN
11095,NOUN
11096,ADJ
11097,NOUN
11098,NOUN
11099,CCONJ
11100,NOUN
11101,CCONJ
11102,NOUN
11103,NOUN
11104,PUNCT
11105,VERB
11106,PRON
11107,NOUN
11108,NOUN
11109,CCONJ
11110,NOUN
11111,ADJ
11112,CCONJ
11113,NOUN
11114,NOUN
11115,ADJ
11116,ADJ
11117,ADP
11118,PRON
11119,NOUN
11120,PUNCT
11121,NOUN
11122,PRON
11123,ADJ
11124,PRON
11125,PROPN
11126,CCONJ
11127,VERB
11128,NOUN
11129,PRON
11130,ADJ
11131,ADJ
11132,ADJ
11133,ADJ
11134,ADV
11135,NUM
11136,PUNCT
11137,NOUN
11138,ADJ
11139,ADP
11140,NOUN
11141,ADJ
11142,ADP
11143,NOUN
11144,NOUN
11145,NOUN
11146,PUNCT
11147,CCONJ
11148,ADP
11149,PRON
11150,NOUN
11151,ADP
11152,NOUN
11153,PROPN
11154,ADP
11155,DET
11156,NOUN
11157,ADP
11158,NOUN
11159,NOUN
11160,PUNCT
11161,NOUN
11162,ADJ
11163,ADJ
11164,CCONJ
11165,PART
11166,PRON
11167,ADP
11168,NOUN
11169,PRON
11170,VERB
11171,ADP
11172,PRON
11173,NOUN
11174,NOUN
11175,VERB
11176,ADP
11177,PRON
11178,VERB
11179,ADP
11180,NOUN
11181,ADV
11182,PUNCT
11183,ADP
11184,SCONJ
11185,PRON
11186,VERB
11187,NOUN
11188,ADP
11189,NOUN
11190,ADJ
11191,PUNCT
11192,ADP
11193,NOUN
11194,ADP
11195,PRON
11196,PUNCT
11197,VERB
11198,NOUN
11199,ADP
11200,PROPN
11201,CCONJ
11202,PROPN
11203,PUNCT
11204,NOUN
11205,NOUN
11206,NOUN
11207,ADP
11208,NOUN
11209,NOUN
11210,PROPN
11211,PUNCT
11212,VERB
11213,NUM
11214,NUM
11215,NOUN
11216,ADV
11217,PUNCT
11218,CCONJ
11219,VERB
11220,ADP
11221,PRON
11222,NOUN
11223,NOUN
11224,NOUN
11225,ADP
11226,NOUN
11227,PRON
11228,PUNCT
11229,ADP
11230,NOUN
11231,ADP
11232,PRON
11233,PUNCT
11234,VERB
11235,SCONJ
11236,DET
11237,PRON
11238,VERB
11239,ADP
11240,NOUN
11241,ADP
11242,ADJ
11243,ADP
11244,PROPN
11245,ADJ
11246,PUNCT
11247,ADP
11248,NUM
11249,PROPN
11250,ADP
11251,NOUN
11252,NUM
11253,PUNCT
11254,VERB
11255,PROPN
11256,ADP
11257,NOUN
11258,ADP
11259,PROPN
11260,PROPN
11261,ADP
11262,NOUN
11263,NOUN
11264,NOUN
11265,ADP
11266,NOUN
11267,NOUN
11268,ADJ
11269,ADJ
11270,ADP
11271,NOUN
11272,NOUN
11273,PRON
11274,NOUN
11275,PUNCT
11276,VERB
11277,PROPN
11278,NUM
11279,NOUN
11280,PUNCT
11281,ADV
11282,NUM
11283,PUNCT
11284,VERB
11285,NOUN
11286,PROPN
11287,PROPN
11288,PUNCT
11289,CCONJ
11290,VERB
11291,ADP
11292,NOUN
11293,NOUN
11294,ADJ
11295,ADJ
11296,ADV
11297,NUM
11298,PUNCT
11299,AUX
11300,VERB
11301,ADP
11302,PROPN
11303,ADP
11304,NOUN
11305,ADP
11306,NOUN
11307,PRON
11308,ADJ
11309,ADP
11310,SCONJ
11311,PRON
11312,NOUN
11313,ADJ
11314,ADP
11315,NOUN
11316,PROPN
11317,PUNCT
11318,ADV
11319,NUM
11320,PUNCT
11321,VERB
11322,NOUN
11323,ADJ
11324,ADP
11325,ADV
11326,NUM
11327,NOUN
11328,ADP
11329,NOUN
11330,NOUN
11331,ADP
11332,NOUN
11333,PROPN
11334,NOUN
11335,PROPN
11336,ADP
11337,NOUN
11338,NOUN
11339,ADP
11340,NOUN
11341,NOUN
11342,PUNCT
11343,VERB
11344,NOUN
11345,PRON
11346,ADP
11347,PROPN
11348,ADJ
11349,ADP
11350,PROPN
11351,ADJ
11352,ADP
11353,NOUN
11354,ADJ
11355,ADP
11356,NOUN
11357,ADJ
11358,PRON
11359,AUX
11360,VERB
11361,NOUN
11362,PRON
11363,ADP
11364,NOUN
11365,ADP
11366,PROPN
11367,PUNCT
11368,VERB
11369,NOUN
11370,ADJ
11371,ADP
11372,PROPN
11373,ADJ
11374,ADV
11375,ADV
11376,NUM
11377,ADP
11378,PUNCT
11379,NOUN
11380,ADV
11381,CCONJ
11382,VERB
11383,VERB
11384,NOUN
11385,PRON
11386,AUX
11387,VERB
11388,ADV
11389,ADP
11390,NOUN
11391,ADJ
11392,ADP
11393,NOUN
11394,NUM
11395,ADP
11396,PUNCT
11397,NOUN
11398,ADV
11399,PUNCT
11400,VERB
11401,NOUN
11402,ADJ
11403,ADP
11404,NOUN
11405,NOUN
11406,NOUN
11407,CCONJ
11408,NOUN
11409,NOUN
11410,PUNCT
11411,VERB
11412,NUM
11413,NOUN
11414,NOUN
11415,NOUN
11416,NOUN
11417,ADP
11418,NOUN
11419,ADJ
11420,ADJ
11421,CCONJ
11422,ADJ
11423,CCONJ
11424,ADP
11425,NOUN
11426,PUNCT
11427,NUM
11428,NOUN
11429,ADJ
11430,VERB
11431,NOUN
11432,NOUN
11433,ADJ
11434,ADJ
11435,CCONJ
11436,ADJ
11437,PUNCT
11438,ADP
11439,NOUN
11440,PUNCT
11441,CCONJ
11442,ADP
11443,NOUN
11444,PUNCT
11445,PART
11446,NOUN
11447,VERB
11448,NOUN
11449,NOUN
11450,ADJ
11451,PUNCT
11452,VERB
11453,NOUN
11454,PRON
11455,ADP
11456,NOUN
11457,PUNCT
11458,PART
11459,ADP
11460,NOUN
11461,PRON
11462,ADP
11463,ADJ
11464,ADP
11465,PROPN
11466,VERB
11467,NOUN
11468,ADJ
11469,PUNCT
11470,ADV
11471,NOUN
11472,ADJ
11473,ADP
11474,NOUN
11475,NOUN
11476,PROPN
11477,CCONJ
11478,VERB
11479,NOUN
11480,DET
11481,NOUN
11482,ADJ
11483,ADP
11484,ADJ
11485,NOUN
11486,ADP
11487,NOUN
11488,NOUN
11489,ADP
11490,NOUN
11491,ADP
11492,VERB
11493,ADP
11494,ADP
11495,NOUN
11496,PUNCT
11497,CCONJ
11498,ADP
11499,NOUN
11500,ADJ
11501,ADJ
11502,PUNCT
11503,PART
11504,NOUN
11505,PROPN
11506,ADP
11507,NOUN
11508,ADJ
11509,AUX
11510,ADJ
11511,ADV
11512,PUNCT
11513,ADP
11514,NOUN
11515,ADJ
11516,ADP
11517,NOUN
11518,PUNCT
11519,VERB
11520,DET
11521,PROPN
11522,ADP
11523,NOUN
11524,ADP
11525,ADP
11526,NOUN
11527,ADP
11528,NOUN
11529,ADJ
11530,PUNCT
11531,ADP
11532,NOUN
11533,NOUN
11534,ADJ
11535,PUNCT
11536,ADJ
11537,NOUN
11538,PROPN
11539,NOUN
11540,ADJ
11541,VERB
11542,ADP
11543,NOUN
11544,ADJ
11545,ADV
11546,PUNCT
11547,PART
11548,VERB
11549,ADP
11550,PRON
11551,NOUN
11552,NOUN
11553,PROPN
11554,PROPN
11555,ADP
11556,NOUN
11557,SCONJ
11558,PRON
11559,ADP
11560,NOUN
11561,NOUN
11562,PRON
11563,ADJ
11564,ADJ
11565,NOUN
11566,PRON
11567,ADP
11568,NOUN
11569,PRON
11570,PUNCT
11571,ADP
11572,NOUN
11573,PRON
11574,ADV
11575,ADV
11576,PUNCT
11577,VERB
11578,PROPN
11579,CCONJ
11580,VERB
11581,ADP
11582,NOUN
11583,PROPN
11584,PROPN
11585,PRON
11586,AUX
11587,VERB
11588,PROPN
11589,ADP
11590,PROPN
11591,PUNCT
11592,PRON
11593,VERB
11594,ADP
11595,PRON
11596,PROPN
11597,PUNCT
11598,PUNCT
11599,VERB
11600,PROPN
11601,PROPN
11602,PUNCT
11603,NOUN
11604,PUNCT
11605,PROPN
11606,VERB
11607,ADP
11608,NOUN
11609,PUNCT
11610,PART
11611,SCONJ
11612,NOUN
11613,PROPN
11614,ADP
11615,NOUN
11616,PART
11617,VERB
11618,ADP
11619,NOUN
11620,NOUN
11621,PRON
11622,PUNCT
11623,ADP
11624,NOUN
11625,ADP
11626,PROPN
11627,PUNCT
11628,VERB
11629,ADV
11630,NUM
11631,NOUN
11632,ADP
11633,NOUN
11634,ADJ
11635,ADP
11636,PROPN
11637,ADJ
11638,NUM
11639,CCONJ
11640,PROPN
11641,NUM
11642,PUNCT
11643,PART
11644,ADP
11645,PRON
11646,NOUN
11647,PUNCT
11648,AUX
11649,VERB
11650,ADP
11651,NOUN
11652,ADJ
11653,ADP
11654,NOUN
11655,PUNCT
11656,ADP
11657,NOUN
11658,ADP
11659,SCONJ
11660,NOUN
11661,PUNCT
11662,PROPN
11663,PROPN
11664,PROPN
11665,PUNCT
11666,PUNCT
11667,PRON
11668,VERB
11669,ADV
11670,NUM
11671,PUNCT
11672,VERB
11673,NOUN
11674,ADJ
11675,PUNCT
11676,PART
11677,PRON
11678,VERB
11679,NOUN
11680,ADP
11681,NOUN
11682,ADJ
11683,CCONJ
11684,NOUN
11685,ADP
11686,NOUN
11687,PUNCT
11688,NOUN
11689,NOUN
11690,NOUN
11691,NOUN
11692,ADP
11693,NOUN
11694,ADJ
11695,CCONJ
11696,NOUN
11697,NOUN
11698,ADJ
11699,ADP
11700,NOUN
11701,CCONJ
11702,NOUN
11703,ADJ
11704,PUNCT
11705,DET
11706,PRON
11707,NOUN
11708,VERB
11709,ADP
11710,NOUN
11711,ADJ
11712,ADP
11713,NOUN
11714,NOUN
11715,NOUN
11716,NOUN
11717,ADJ
11718,PUNCT
11719,ADP
11720,NOUN
11721,ADJ
11722,PUNCT
11723,NOUN
11724,NOUN
11725,NOUN
11726,ADP
11727,NOUN
11728,ADJ
11729,ADP
11730,NOUN
11731,NUM
11732,SYM
11733,ADP
11734,NOUN
11735,VERB
11736,ADP
11737,NOUN
11738,NOUN
11739,NOUN
11740,ADP
11741,NOUN
11742,NUM
11743,SYM
11744,PUNCT
11745,ADP
11746,ADP
11747,VERB
11748,NOUN
11749,NOUN
11750,ADJ
11751,ADP
11752,NOUN
11753,NUM
11754,SYM
11755,ADP
11756,NOUN
11757,ADJ
11758,ADP
11759,NOUN
11760,ADP
11761,NOUN
11762,NOUN
11763,NOUN
11764,NOUN
11765,ADJ
11766,ADP
11767,ADV
11768,NUM
11769,SYM
11770,PUNCT
11771,VERB
11772,NOUN
11773,PRON
11774,NOUN
11775,NUM
11776,ADP
11777,NOUN
11778,ADP
11779,NOUN
11780,NOUN
11781,ADP
11782,ADP
11783,NOUN
11784,PRON
11785,PUNCT
11786,CCONJ
11787,ADP
11788,NOUN
11789,VERB
11790,PRON
11791,NOUN
11792,ADJ
11793,ADP
11794,NOUN
11795,PUNCT
11796,ADP
11797,NOUN
11798,ADJ
11799,PUNCT
11800,VERB
11801,NOUN
11802,ADP
11803,NOUN
11804,PUNCT
11805,PRON
11806,VERB
11807,DET
11808,NOUN
11809,ADP
11810,NOUN
11811,ADJ
11812,PUNCT
11813,ADJ
11814,NOUN
11815,ADP
11816,NOUN
11817,ADP
11818,NOUN
11819,ADP
11820,AUX
11821,VERB
11822,NOUN
11823,CCONJ
11824,VERB
11825,NOUN
11826,ADJ
11827,PUNCT
11828,CCONJ
11829,VERB
11830,NOUN
11831,ADP
11832,NOUN
11833,ADJ
11834,SCONJ
11835,PRON
11836,PART
11837,VERB
11838,ADP
11839,NOUN
11840,PUNCT
11841,VERB
11842,NOUN
11843,ADJ
11844,ADP
11845,NOUN
11846,ADP
11847,NOUN
11848,ADP
11849,NOUN
11850,PUNCT
11851,PRON
11852,VERB
11853,ADP
11854,NOUN
11855,ADJ
11856,PUNCT
11857,VERB
11858,NOUN
11859,PRON
11860,ADP
11861,NOUN
11862,ADP
11863,NOUN
11864,NOUN
11865,ADP
11866,NOUN
11867,CCONJ
11868,NOUN
11869,NOUN
11870,ADP
11871,NOUN
11872,ADJ
11873,NOUN
11874,PUNCT
11875,VERB
11876,NOUN
11877,ADJ
11878,ADJ
11879,PRON
11880,VERB
11881,ADV
11882,NUM
11883,NOUN
11884,ADP
11885,NOUN
11886,ADP
11887,NOUN
11888,PROPN
11889,ADJ
11890,PUNCT
11891,ADP
11892,VERB
11893,ADP
11894,NOUN
11895,SCONJ
11896,ADP
11897,PRON
11898,NOUN
11899,ADJ
11900,ADP
11901,ADJ
11902,NOUN
11903,ADP
11904,NOUN
11905,PUNCT
11906,VERB
11907,ADP
11908,NOUN
11909,NOUN
11910,ADP
11911,NOUN
11912,ADP
11913,NOUN
11914,NOUN
11915,ADJ
11916,CCONJ
11917,ADJ
11918,ADJ
11919,ADP
11920,NOUN
11921,ADP
11922,NOUN
11923,NOUN
11924,PRON
11925,PUNCT
11926,AUX
11927,NOUN
11928,ADJ
11929,PROPN
11930,PROPN
11931,NOUN
11932,ADP
11933,NOUN
11934,NOUN
11935,PROPN
11936,PUNCT
11937,ADP
11938,NOUN
11939,NUM
11940,PUNCT
11941,VERB
11942,NOUN
11943,NOUN
11944,ADJ
11945,NOUN
11946,PRON
11947,ADP
11948,SCONJ
11949,VERB
11950,DET
11951,PRON
11952,VERB
11953,PRON
11954,NOUN
11955,PROPN
11956,PROPN
11957,PUNCT
11958,AUX
11959,NOUN
11960,ADJ
11961,VERB
11962,PART
11963,NOUN
11964,NOUN
11965,ADJ
11966,PUNCT
11967,CCONJ
11968,ADP
11969,NOUN
11970,NOUN
11971,AUX
11972,VERB
11973,ADP
11974,DET
11975,NOUN
11976,NOUN
11977,ADV
11978,ADP
11979,VERB
11980,ADV
11981,ADP
11982,PROPN
11983,PUNCT
11984,VERB
11985,PROPN
11986,NOUN
11987,PRON
11988,ADP
11989,NOUN
11990,ADJ
11991,ADV
11992,NUM
11993,PUNCT
11994,CCONJ
11995,PART
11996,VERB
11997,NOUN
11998,ADP
11999,PRON
12000,NOUN
12001,ADJ
12002,PROPN
12003,ADP
12004,PROPN
12005,ADP
12006,PRON
12007,VERB
12008,ADV
12009,ADV
12010,ADP
12011,NOUN
12012,NOUN
12013,PUNCT
12014,VERB
12015,NOUN
12016,ADJ
12017,ADP
12018,PROPN
12019,ADP
12020,PROPN
12021,ADP
12022,PROPN
12023,PROPN
12024,PUNCT
12025,PROPN
12026,PROPN
12027,PUNCT
12028,PUNCT
12029,PART
12030,NOUN
12031,PROPN
12032,ADP
12033,NOUN
12034,NOUN
12035,PRON
12036,ADJ
12037,PUNCT
12038,VERB
12039,NOUN
12040,PRON
12041,ADP
12042,PROPN
12043,ADP
12044,NOUN
12045,NOUN
12046,NUM
12047,PUNCT
12048,CCONJ
12049,VERB
12050,ADJ
12051,ADP
12052,NOUN
12053,ADP
12054,PRON
12055,NOUN
12056,PUNCT
12057,VERB
12058,NOUN
12059,ADJ
12060,ADP
12061,PROPN
12062,PROPN
12063,PRON
12064,VERB
12065,PROPN
12066,ADP
12067,NOUN
12068,PUNCT
12069,ADP
12070,PRON
12071,PART
12072,VERB
12073,NOUN
12074,ADP
12075,PRON
12076,ADP
12077,SCONJ
12078,PRON
12079,AUX
12080,ADJ
12081,ADJ
12082,ADP
12083,ADP
12084,NOUN
12085,ADJ
12086,ADP
12087,NOUN
12088,CCONJ
12089,NOUN
12090,CCONJ
12091,NOUN
12092,PUNCT
12093,ADP
12094,ADP
12095,NOUN
12096,NOUN
12097,ADJ
12098,ADP
12099,PROPN
12100,PROPN
12101,PUNCT
12102,NOUN
12103,PROPN
12104,NOUN
12105,ADJ
12106,ADJ
12107,CCONJ
12108,NOUN
12109,ADP
12110,NOUN
12111,NOUN
12112,ADJ
12113,ADP
12114,NOUN
12115,NOUN
12116,ADJ
12117,PUNCT
12118,VERB
12119,PROPN
12120,PROPN
12121,PROPN
12122,ADP
12123,NOUN
12124,NOUN
12125,ADV
12126,PUNCT
12127,ADP
12128,NOUN
12129,NOUN
12130,PUNCT
12131,VERB
12132,NOUN
12133,NOUN
12134,PROPN
12135,PROPN
12136,ADP
12137,NOUN
12138,ADJ
12139,PUNCT
12140,PRON
12141,NOUN
12142,ADJ
12143,ADP
12144,NOUN
12145,PROPN
12146,ADJ
12147,NOUN
12148,PRON
12149,ADP
12150,NOUN
12151,NOUN
12152,ADJ
12153,ADP
12154,NOUN
12155,PRON
12156,PUNCT
12157,AUX
12158,PROPN
12159,ADJ
12160,VERB
12161,NOUN
12162,VERB
12163,NOUN
12164,ADJ
12165,CCONJ
12166,VERB
12167,NOUN
12168,ADJ
12169,ADP
12170,NOUN
12171,ADP
12172,NOUN
12173,PRON
12174,VERB
12175,PROPN
12176,ADJ
12177,ADJ
12178,PUNCT
12179,VERB
12180,PRON
12181,NOUN
12182,PUNCT
12183,NOUN
12184,ADP
12185,NOUN
12186,NOUN
12187,NOUN
12188,PROPN
12189,PUNCT
12190,VERB
12191,PRON
12192,NOUN
12193,ADP
12194,NOUN
12195,ADP
12196,NOUN
12197,ADJ
12198,ADJ
12199,ADP
12200,NOUN
12201,ADP
12202,NOUN
12203,ADJ
12204,ADJ
12205,ADP
12206,NOUN
12207,NOUN
12208,NOUN
12209,ADJ
12210,PUNCT
12211,VERB
12212,NOUN
12213,NOUN
12214,ADJ
12215,ADP
12216,NOUN
12217,ADP
12218,PROPN
12219,PUNCT
12220,PART
12221,ADP
12222,PRON
12223,PUNCT
12224,AUX
12225,ADJ
12226,ADP
12227,NOUN
12228,ADJ
12229,ADP
12230,NOUN
12231,ADJ
12232,ADP
12233,NOUN
12234,CCONJ
12235,PART
12236,ADJ
12237,ADP
12238,NOUN
12239,ADJ
12240,ADP
12241,NOUN
12242,NOUN
12243,ADJ
12244,PUNCT
12245,AUX
12246,VERB
12247,ADP
12248,NOUN
12249,CCONJ
12250,NOUN
12251,PROPN
12252,NOUN
12253,PUNCT
12254,PART
12255,PRON
12256,VERB
12257,NOUN
12258,ADJ
12259,CCONJ
12260,ADJ
12261,CCONJ
12262,ADJ
12263,ADP
12264,NOUN
12265,NOUN
12266,ADP
12267,PROPN
12268,PUNCT
12269,VERB
12270,PROPN
12271,ADJ
12272,PROPN
12273,PUNCT
12274,ADP
12275,NOUN
12276,PRON
12277,ADP
12278,ADP
12279,NOUN
12280,ADJ
12281,PUNCT
12282,PUNCT
12283,ADP
12284,PROPN
12285,PROPN
12286,PUNCT
12287,VERB
12288,PROPN
12289,ADP
12290,PROPN
12291,ADJ
12292,ADP
12293,NOUN
12294,PRON
12295,ADP
12296,PROPN
12297,CCONJ
12298,PROPN
12299,CCONJ
12300,PROPN
12301,PUNCT
12302,VERB
12303,NOUN
12304,ADP
12305,NOUN
12306,ADJ
12307,PRON
12308,VERB
12309,PRON
12310,PROPN
12311,ADP
12312,PROPN
12313,PUNCT
12314,ADP
12315,NOUN
12316,NOUN
12317,NUM
12318,PUNCT
12319,AUX
12320,NOUN
12321,NOUN
12322,PROPN
12323,PART
12324,VERB
12325,ADP
12326,ADV
12327,NUM
12328,NUM
12329,NOUN
12330,PUNCT
12331,AUX
12332,NOUN
12333,ADP
12334,NOUN
12335,PROPN
12336,VERB
12337,ADP
12338,NOUN
12339,ADJ
12340,ADP
12341,NOUN
12342,ADJ
12343,CCONJ
12344,NOUN
12345,ADP
12346,AUX
12347,VERB
12348,SCONJ
12349,NOUN
12350,VERB
12351,NOUN
12352,ADJ
12353,CCONJ
12354,NOUN
12355,ADJ
12356,ADP
12357,NOUN
12358,ADJ
12359,PUNCT
12360,ADP
12361,PRON
12362,VERB
12363,ADV
12364,NOUN
12365,ADJ
12366,CCONJ
12367,ADJ
12368,ADJ
12369,VERB
12370,NOUN
12371,PUNCT
12372,PART
12373,ADV
12374,NOUN
12375,PRON
12376,ADP
12377,NOUN
12378,PUNCT
12379,VERB
12380,DET
